Trddt,Agmtcd,Clsprc,Stprc,Opint,Basis,X,Index_num,dt,Spot,Basis_Adj,X_Adj,rf_1m,rf_2m,rf_3m,rf_6m
2014/8/20,IF1410,2369.8,2370.6,1757,3.66,1,1,58,2366.14,4.46,1,3.4801,3.4521,3.5003,3.7432
2014/8/20,IF1412,2379.6,2380.8,20919,13.46,1,1,121,2366.14,14.66,1,3.4801,3.4521,3.5003,3.7432
2014/8/20,IF1503,2396.4,2397.4,3976,30.26,1,1,212,2366.14,31.26,1,3.4801,3.4521,3.5003,3.7432
2014/8/27,IF1409,2336,2336,133376,8.405,1,1,23,2327.595,8.405,1,3.4441,3.463,3.5103,3.8222
2014/8/27,IF1410,2343.2,2343.6,5920,15.605,1,1,51,2327.595,16.005,1,3.4441,3.463,3.5103,3.8222
2014/8/27,IF1412,2358.2,2358,23727,30.605,1,1,114,2327.595,30.405,1,3.4441,3.463,3.5103,3.8222
2014/8/27,IF1503,2373.4,2373,3997,45.805,1,1,205,2327.595,45.405,1,3.4441,3.463,3.5103,3.8222
2014/9/3,IF1409,2411.6,2412.6,133160,2.762,1,1,16,2408.838,3.762,1,3.2991,3.5238,3.5481,3.7664
2014/9/3,IF1410,2419.2,2420.6,12333,10.362,1,1,44,2408.838,11.762,1,3.2991,3.5238,3.5481,3.7664
2014/9/3,IF1412,2434.6,2435.4,26439,25.762,1,1,107,2408.838,26.562,1,3.2991,3.5238,3.5481,3.7664
2014/9/3,IF1503,2450.6,2452.2,4432,41.762,1,1,198,2408.838,43.362,1,3.2991,3.5238,3.5481,3.7664
2014/9/10,IF1409,2441.4,2441.2,133476,8.967,1,1,9,2432.433,8.767,1,3.3141,3.5205,3.5504,3.7719
2014/9/10,IF1410,2448.4,2449,19933,15.967,1,1,37,2432.433,16.567,1,3.3141,3.5205,3.5504,3.7719
2014/9/10,IF1412,2465.4,2465.8,29672,32.967,1,1,100,2432.433,33.367,1,3.3141,3.5205,3.5504,3.7719
2014/9/10,IF1503,2488.2,2490,7818,55.767,1,1,191,2432.433,57.567,1,3.3141,3.5205,3.5504,3.7719
2014/9/17,IF1409,2402,2401,61413,0.674,1,1,2,2401.326,-0.326,-1,3.4569,3.4715,3.5433,3.8116
2014/9/17,IF1410,2409.6,2408,88711,8.274,1,1,30,2401.326,6.674,1,3.4569,3.4715,3.5433,3.8116
2014/9/17,IF1412,2424,2421.6,30492,22.674,1,1,93,2401.326,20.274,1,3.4569,3.4715,3.5433,3.8116
2014/9/17,IF1503,2444,2441.6,7819,42.674,1,1,184,2401.326,40.274,1,3.4569,3.4715,3.5433,3.8116
2014/9/24,IF1410,2468.4,2465,157619,26.536,1,1,23,2441.864,23.136,1,3.5442,3.5465,3.6412,3.7829
2014/9/24,IF1411,2475.4,2472.2,1382,33.536,1,1,58,2441.864,30.336,1,3.5442,3.5465,3.6412,3.7829
2014/9/24,IF1412,2482.8,2480,32520,40.936,1,1,86,2441.864,38.136,1,3.5442,3.5465,3.6412,3.7829
2014/9/24,IF1503,2504.4,2500,8310,62.536,1,1,177,2441.864,58.136,1,3.5442,3.5465,3.6412,3.7829
2014/10/8,IF1410,2483.6,2479.2,134400,5.217,1,1,9,2478.383,0.817,1,3.5316,3.5901,3.686,3.7884
2014/10/8,IF1411,2490,2485.4,5453,11.617,1,1,44,2478.383,7.017,1,3.5316,3.5901,3.686,3.7884
2014/10/8,IF1412,2498.2,2493.2,36418,19.817,1,1,72,2478.383,14.817,1,3.5316,3.5901,3.686,3.7884
2014/10/8,IF1503,2516.6,2511.6,8245,38.217,1,1,163,2478.383,33.217,1,3.5316,3.5901,3.686,3.7884
2014/10/15,IF1410,2455,2456.6,63703,-8.874,0,1,2,2463.874,-7.274,-1,3.4764,3.4946,3.5659,3.6002
2014/10/15,IF1411,2458.8,2459.6,53144,-5.074,0,1,37,2463.874,-4.274,-1,3.4764,3.4946,3.5659,3.6002
2014/10/15,IF1412,2464,2465,38710,0.126,1,1,65,2463.874,1.126,1,3.4764,3.4946,3.5659,3.6002
2014/10/15,IF1503,2482.2,2483.2,8808,18.326,1,1,156,2463.874,19.326,1,3.4764,3.4946,3.5659,3.6002
2014/10/22,IF1411,2428.6,2430.2,132085,9.959,1,1,30,2418.641,11.559,1,3.3702,3.3448,3.4468,3.4564
2014/10/22,IF1412,2433.4,2435.4,38071,14.759,1,1,58,2418.641,16.759,1,3.3702,3.3448,3.4468,3.4564
2014/10/22,IF1503,2448.8,2451.2,8288,30.159,1,1,149,2418.641,32.559,1,3.3702,3.3448,3.4468,3.4564
2014/10/22,IF1506,2455,2457.6,1294,36.359,1,1,240,2418.641,38.959,1,3.3702,3.3448,3.4468,3.4564
2014/10/29,IF1411,2457.6,2452.4,129242,6.216,1,1,23,2451.384,1.016,1,3.2668,3.3241,3.4043,3.3766
2014/10/29,IF1412,2464.2,2457.2,42054,12.816,1,1,51,2451.384,5.816,1,3.2668,3.3241,3.4043,3.3766
2014/10/29,IF1503,2477.2,2471.6,8277,25.816,1,1,142,2451.384,20.216,1,3.2668,3.3241,3.4043,3.3766
2014/10/29,IF1506,2479.8,2474.8,1955,28.416,1,1,233,2451.384,23.416,1,3.2668,3.3241,3.4043,3.3766
2014/11/5,IF1411,2515.2,2510.4,129085,11.752,1,1,16,2503.448,6.952,1,3.1478,3.2348,3.252,3.25
2014/11/5,IF1412,2519.4,2515.6,48818,15.952,1,1,44,2503.448,12.152,1,3.1478,3.2348,3.252,3.25
2014/11/5,IF1503,2537,2532.8,9829,33.552,1,1,135,2503.448,29.352,1,3.1478,3.2348,3.252,3.25
2014/11/5,IF1506,2540,2536.6,2925,36.552,1,1,226,2503.448,33.152,1,3.1478,3.2348,3.252,3.25
2014/11/12,IF1411,2584.2,2577,113570,-10.118,0,1,9,2594.318,-17.318,-1,3.1208,3.1552,3.157,3.2085
2014/11/12,IF1412,2591.2,2584.4,70971,-3.118,0,1,37,2594.318,-9.918,-1,3.1208,3.1552,3.157,3.2085
2014/11/12,IF1503,2609.2,2603.6,13717,14.882,1,1,128,2594.318,9.282,1,3.1208,3.1552,3.157,3.2085
2014/11/12,IF1506,2611,2605.8,3762,16.682,1,1,219,2594.318,11.482,1,3.1208,3.1552,3.157,3.2085
2014/11/19,IF1411,2533.6,2535.6,47001,-3.623,0,1,2,2537.223,-1.623,-1,3.1364,3.1995,3.2086,3.2105
2014/11/19,IF1412,2541.4,2542.8,132285,4.177,1,1,30,2537.223,5.577,1,3.1364,3.1995,3.2086,3.2105
2014/11/19,IF1503,2559.6,2560.8,16097,22.377,1,1,121,2537.223,23.577,1,3.1364,3.1995,3.2086,3.2105
2014/11/19,IF1506,2561.8,2563.8,4642,24.577,1,1,212,2537.223,26.577,1,3.1364,3.1995,3.2086,3.2105
2014/11/26,IF1412,2745.6,2737.4,178527,22.582,1,1,23,2723.018,14.382,1,3.2244,3.1056,3.1197,3.0741
2014/11/26,IF1501,2753.6,2744.8,3892,30.582,1,1,51,2723.018,21.782,1,3.2244,3.1056,3.1197,3.0741
2014/11/26,IF1503,2771.8,2764.4,26483,48.782,1,1,114,2723.018,41.382,1,3.2244,3.1056,3.1197,3.0741
2014/11/26,IF1506,2780.2,2773,9999,57.182,1,1,205,2723.018,49.982,1,3.2244,3.1056,3.1197,3.0741
2014/12/3,IF1412,2996.2,2988.2,163644,28.651,1,1,16,2967.549,20.651,1,3.1636,3.088,3.1295,3.0676
2014/12/3,IF1501,3004.4,2997,14656,36.851,1,1,44,2967.549,29.451,1,3.1636,3.088,3.1295,3.0676
2014/12/3,IF1503,3020,3011.6,24321,52.451,1,1,107,2967.549,44.051,1,3.1636,3.088,3.1295,3.0676
2014/12/3,IF1506,3028.4,3018.8,11708,60.851,1,1,198,2967.549,51.251,1,3.1636,3.088,3.1295,3.0676
2014/12/10,IF1412,3229.6,3272.2,138075,8.054,1,1,9,3221.546,50.654,1,3.2479,3.3061,3.3002,3.3324
2014/12/10,IF1501,3270.4,3305.4,57297,48.854,1,1,37,3221.546,83.854,1,3.2479,3.3061,3.3002,3.3324
2014/12/10,IF1503,3300,3325,27658,78.454,1,1,100,3221.546,103.454,1,3.2479,3.3061,3.3002,3.3324
2014/12/10,IF1506,3307,3336,12592,85.454,1,1,191,3221.546,114.454,1,3.2479,3.3061,3.3002,3.3324
2014/12/17,IF1412,3363.6,3331.4,24995,3.002,1,1,2,3360.598,-29.198,-1,3.6844,3.4943,3.4214,3.4021
2014/12/17,IF1501,3480.6,3446,147746,120.002,1,1,30,3360.598,85.402,1,3.6844,3.4943,3.4214,3.4021
2014/12/17,IF1503,3562.6,3533.8,44311,202.002,1,1,93,3360.598,173.202,1,3.6844,3.4943,3.4214,3.4021
2014/12/17,IF1506,3595.2,3561.2,17653,234.602,1,1,184,3360.598,200.602,1,3.6844,3.4943,3.4214,3.4021
2014/12/24,IF1501,3259,3247.6,126626,28.615,1,1,23,3230.385,17.215,1,3.7827,3.595,3.4358,3.3607
2014/12/24,IF1502,3288,3269.6,5738,57.615,1,1,63,3230.385,39.215,1,3.7827,3.595,3.4358,3.3607
2014/12/24,IF1503,3305,3284.8,45307,74.615,1,1,86,3230.385,54.415,1,3.7827,3.595,3.4358,3.3607
2014/12/24,IF1506,3340,3317,22403,109.615,1,1,177,3230.385,86.615,1,3.7827,3.595,3.4358,3.3607
2014/12/31,IF1501,3593.2,3579.8,129487,59.495,1,1,16,3533.705,46.095,1,3.5818,3.5117,3.3322,3.207
2014/12/31,IF1502,3635.2,3622.8,8145,101.495,1,1,56,3533.705,89.095,1,3.5818,3.5117,3.3322,3.207
2014/12/31,IF1503,3672.4,3656.2,51745,138.695,1,1,79,3533.705,122.495,1,3.5818,3.5117,3.3322,3.207
2014/12/31,IF1506,3695.2,3685.2,26060,161.495,1,1,170,3533.705,151.495,1,3.5818,3.5117,3.3322,3.207
2015/1/7,IF1501,3663.2,3654.8,114534,19.41,1,1,9,3643.79,11.01,1,3.4463,3.4302,3.3722,3.1822
2015/1/7,IF1502,3719.6,3707,18574,75.81,1,1,49,3643.79,63.21,1,3.4463,3.4302,3.3722,3.1822
2015/1/7,IF1503,3765.8,3749.4,67771,122.01,1,1,72,3643.79,105.61,1,3.4463,3.4302,3.3722,3.1822
2015/1/7,IF1506,3799.4,3782,30712,155.61,1,1,163,3643.79,138.21,1,3.4463,3.4302,3.3722,3.1822
2015/1/14,IF1501,3504.2,3497.8,63228,1.777,1,1,2,3502.423,-4.623,-1,3.4191,3.4761,3.3433,3.218
2015/1/14,IF1502,3559,3548,64504,56.577,1,1,42,3502.423,45.577,1,3.4191,3.4761,3.3433,3.218
2015/1/14,IF1503,3594.6,3582.4,63966,92.177,1,1,65,3502.423,79.977,1,3.4191,3.4761,3.3433,3.218
2015/1/14,IF1506,3640.4,3629.6,35716,137.977,1,1,156,3502.423,127.177,1,3.4191,3.4761,3.3433,3.218
2015/1/21,IF1502,3546,3554,112574,-2.885,0,1,35,3548.885,5.115,1,3.3912,3.2553,3.2006,3.2028
2015/1/21,IF1503,3581,3584.2,59046,32.115,1,1,58,3548.885,35.315,1,3.3912,3.2553,3.2006,3.2028
2015/1/21,IF1506,3650,3648.4,41302,101.115,1,1,149,3548.885,99.515,1,3.3912,3.2553,3.2006,3.2028
2015/1/21,IF1509,3690,3689.2,6245,141.115,1,1,240,3548.885,140.315,1,3.3912,3.2553,3.2006,3.2028
2015/1/28,IF1502,3523.6,3534.4,108348,-1.723,0,1,28,3525.323,9.077,1,3.1578,3.1313,3.1147,3.1217
2015/1/28,IF1503,3556.2,3566.6,61586,30.877,1,1,51,3525.323,41.277,1,3.1578,3.1313,3.1147,3.1217
2015/1/28,IF1506,3605.4,3616.2,41022,80.077,1,1,142,3525.323,90.877,1,3.1578,3.1313,3.1147,3.1217
2015/1/28,IF1509,3626,3633.2,8800,100.677,1,1,233,3525.323,107.877,1,3.1578,3.1313,3.1147,3.1217
2015/2/4,IF1502,3392,3425.6,117899,-9.768,0,1,21,3401.768,23.832,1,3.303,3.2002,3.1699,3.1543
2015/2/4,IF1503,3417.8,3450.2,67370,16.032,1,1,44,3401.768,48.432,1,3.303,3.2002,3.1699,3.1543
2015/2/4,IF1506,3465,3495.6,39428,63.232,1,1,135,3401.768,93.832,1,3.303,3.2002,3.1699,3.1543
2015/2/4,IF1509,3485,3515.6,13840,83.232,1,1,226,3401.768,113.832,1,3.303,3.2002,3.1699,3.1543
2015/2/11,IF1502,3447,3449.6,90564,12.876,1,1,14,3434.124,15.476,1,3.163,3.1664,3.1516,3.0786
2015/2/11,IF1503,3486.2,3488.6,99524,52.076,1,1,37,3434.124,54.476,1,3.163,3.1664,3.1516,3.0786
2015/2/11,IF1506,3544.8,3545.8,43092,110.676,1,1,128,3434.124,111.676,1,3.163,3.1664,3.1516,3.0786
2015/2/11,IF1509,3572.8,3572.2,17493,138.676,1,1,219,3434.124,138.076,1,3.163,3.1664,3.1516,3.0786
2015/2/25,IF1503,3487.8,3485.2,154073,9.071,1,1,23,3478.729,6.471,1,3.2132,3.0872,3.0656,3.0014
2015/2/25,IF1506,3536,3538.4,47249,57.271,1,1,114,3478.729,59.671,1,3.2132,3.0872,3.0656,3.0014
2015/2/25,IF1509,3555.8,3561,21664,77.071,1,1,205,3478.729,82.271,1,3.2132,3.0872,3.0656,3.0014
2015/3/4,IF1503,3533.2,3540.6,158544,2.378,1,1,16,3530.822,9.778,1,3.2719,3.2337,3.0811,3.0229
2015/3/4,IF1504,3550.2,3559.6,8245,19.378,1,1,44,3530.822,28.778,1,3.2719,3.2337,3.0811,3.0229
2015/3/4,IF1506,3580,3590,50707,49.178,1,1,107,3530.822,59.178,1,3.2719,3.2337,3.0811,3.0229
2015/3/4,IF1509,3599.2,3606,26381,68.378,1,1,198,3530.822,75.178,1,3.2719,3.2337,3.0811,3.0229
2015/3/11,IF1503,3542.2,3537.2,151667,17.547,1,1,9,3524.653,12.547,1,3.5071,3.4526,3.1763,3.123
2015/3/11,IF1504,3561.2,3556,15903,36.547,1,1,37,3524.653,31.347,1,3.5071,3.4526,3.1763,3.123
2015/3/11,IF1506,3592.6,3589.2,56383,67.947,1,1,100,3524.653,64.547,1,3.5071,3.4526,3.1763,3.123
2015/3/11,IF1509,3603.2,3598.8,29454,78.547,1,1,191,3524.653,74.147,1,3.5071,3.4526,3.1763,3.123
2015/3/18,IF1503,3813,3835.4,47251,-33.055,0,1,2,3846.055,-10.655,-1,3.6236,3.3636,3.1303,3.1282
2015/3/18,IF1504,3851.2,3869.4,105499,5.145,1,1,30,3846.055,23.345,1,3.6236,3.3636,3.1303,3.1282
2015/3/18,IF1506,3890.8,3905.6,67154,44.745,1,1,93,3846.055,59.545,1,3.6236,3.3636,3.1303,3.1282
2015/3/18,IF1509,3902.2,3920.6,32641,56.145,1,1,184,3846.055,74.545,1,3.6236,3.3636,3.1303,3.1282
2015/3/25,IF1504,3951.8,3952.2,136976,11.388,1,1,23,3940.412,11.788,1,3.5077,3.2144,3.1574,3.1285
2015/3/25,IF1505,3970.8,3973,2423,30.388,1,1,51,3940.412,32.588,1,3.5077,3.2144,3.1574,3.1285
2015/3/25,IF1506,3988.4,3989,69191,47.988,1,1,86,3940.412,48.588,1,3.5077,3.2144,3.1574,3.1285
2015/3/25,IF1509,4005.2,4003.6,33659,64.788,1,1,177,3940.412,63.188,1,3.5077,3.2144,3.1574,3.1285
2015/4/1,IF1504,4122.8,4133.2,144840,-1.095,0,1,16,4123.895,9.305,1,3.4495,3.3441,3.2267,3.1127
2015/4/1,IF1505,4135.2,4143.6,6919,11.305,1,1,44,4123.895,19.705,1,3.4495,3.3441,3.2267,3.1127
2015/4/1,IF1506,4140,4149.8,56214,16.105,1,1,79,4123.895,25.905,1,3.4495,3.3441,3.2267,3.1127
2015/4/1,IF1509,4150.2,4157.6,33826,26.305,1,1,170,4123.895,33.705,1,3.4495,3.3441,3.2267,3.1127
2015/4/8,IF1504,4247.6,4247,114187,-48.203,0,1,9,4295.803,-48.803,-1,3.2404,3.1109,3.119,3.0927
2015/4/8,IF1505,4262.4,4261.2,13762,-33.403,0,1,37,4295.803,-34.603,-1,3.2404,3.1109,3.119,3.0927
2015/4/8,IF1506,4255.8,4257.8,58328,-40.003,0,1,72,4295.803,-38.003,-1,3.2404,3.1109,3.119,3.0927
2015/4/8,IF1509,4254.4,4259.2,34188,-41.403,0,1,163,4295.803,-36.603,-1,3.2404,3.1109,3.119,3.0927
2015/4/15,IF1504,4382.4,4422.6,58631,1.887,1,1,2,4380.513,42.087,1,3.0291,3.0034,3.0501,3.0721
2015/4/15,IF1505,4388.4,4430,55805,7.887,1,1,30,4380.513,49.487,1,3.0291,3.0034,3.0501,3.0721
2015/4/15,IF1506,4381.8,4427.8,63124,1.287,1,1,65,4380.513,47.287,1,3.0291,3.0034,3.0501,3.0721
2015/4/15,IF1509,4384.8,4426,32280,4.287,1,1,156,4380.513,45.487,1,3.0291,3.0034,3.0501,3.0721
2015/4/22,IC1505,8189.8,8197.2,14854,-133.627,0,2,23,8323.427,-126.227,-1,2.3366,2.768,2.8283,3.0194
2015/4/22,IC1506,8126.6,8135.6,1718,-196.827,0,2,58,8323.427,-187.827,-1,2.3366,2.768,2.8283,3.0194
2015/4/22,IC1509,8029,8030.8,423,-294.427,0,2,149,8323.427,-292.627,-1,2.3366,2.768,2.8283,3.0194
2015/4/22,IC1512,7926.8,7942,739,-396.627,0,2,240,8323.427,-381.427,-1,2.3366,2.768,2.8283,3.0194
2015/4/22,IF1505,4761,4744.4,109669,21.186,1,1,23,4739.814,4.586,1,2.3366,2.768,2.8283,3.0194
2015/4/22,IF1506,4773.6,4755.2,65289,33.786,1,1,58,4739.814,15.386,1,2.3366,2.768,2.8283,3.0194
2015/4/22,IF1509,4770,4753.4,31064,30.186,1,1,149,4739.814,13.586,1,2.3366,2.768,2.8283,3.0194
2015/4/22,IF1512,4825,4807.8,1517,85.186,1,1,240,4739.814,67.986,1,2.3366,2.768,2.8283,3.0194
2015/4/22,IH1505,3308,3309.6,42623,8.779,1,3,23,3299.221,10.379,1,2.3366,2.768,2.8283,3.0194
2015/4/22,IH1506,3316.4,3312.2,5823,17.179,1,3,58,3299.221,12.979,1,2.3366,2.768,2.8283,3.0194
2015/4/22,IH1509,3332,3327,2021,32.779,1,3,149,3299.221,27.779,1,2.3366,2.768,2.8283,3.0194
2015/4/22,IH1512,3380.4,3375,545,81.179,1,3,240,3299.221,75.779,1,2.3366,2.768,2.8283,3.0194
2015/4/29,IC1505,8302.2,8276.2,17677,-126.054,0,2,16,8428.254,-152.054,-1,2.435,2.7048,2.7071,2.9343
2015/4/29,IC1506,8209,8182.8,2889,-219.254,0,2,51,8428.254,-245.454,-1,2.435,2.7048,2.7071,2.9343
2015/4/29,IC1509,8118,8105.8,690,-310.254,0,2,142,8428.254,-322.454,-1,2.435,2.7048,2.7071,2.9343
2015/4/29,IC1512,8024,8000.6,979,-404.254,0,2,233,8428.254,-427.654,-1,2.435,2.7048,2.7071,2.9343
2015/4/29,IF1505,4771,4779.6,101301,-3.326,0,1,16,4774.326,5.274,1,2.435,2.7048,2.7071,2.9343
2015/4/29,IF1506,4778.2,4782.2,62842,3.874,1,1,51,4774.326,7.874,1,2.435,2.7048,2.7071,2.9343
2015/4/29,IF1509,4781,4782.2,30242,6.674,1,1,142,4774.326,7.874,1,2.435,2.7048,2.7071,2.9343
2015/4/29,IF1512,4830.4,4827.4,2292,56.074,1,1,233,4774.326,53.074,1,2.435,2.7048,2.7071,2.9343
2015/4/29,IH1505,3295.2,3301.6,39968,11.918,1,3,16,3283.282,18.318,1,2.435,2.7048,2.7071,2.9343
2015/4/29,IH1506,3302.6,3308,5942,19.318,1,3,51,3283.282,24.718,1,2.435,2.7048,2.7071,2.9343
2015/4/29,IH1509,3310.4,3315.6,2461,27.118,1,3,142,3283.282,32.318,1,2.435,2.7048,2.7071,2.9343
2015/4/29,IH1512,3353.4,3361.4,504,70.118,1,3,233,3283.282,78.118,1,2.435,2.7048,2.7071,2.9343
2015/5/6,IC1505,8040.8,8058.4,15456,-42.199,0,2,9,8082.999,-24.599,-1,2.2859,2.5034,2.5531,2.708
2015/5/6,IC1506,7933,7946,4019,-149.999,0,2,44,8082.999,-136.999,-1,2.2859,2.5034,2.5531,2.708
2015/5/6,IC1509,7835.2,7850,845,-247.799,0,2,135,8082.999,-232.999,-1,2.2859,2.5034,2.5531,2.708
2015/5/6,IC1512,7705,7694.8,1005,-377.999,0,2,226,8082.999,-388.199,-1,2.2859,2.5034,2.5531,2.708
2015/5/6,IF1505,4582,4571,114629,28.673,1,1,9,4553.327,17.673,1,2.2859,2.5034,2.5531,2.708
2015/5/6,IF1506,4571,4563.6,63611,17.673,1,1,44,4553.327,10.273,1,2.2859,2.5034,2.5531,2.708
2015/5/6,IF1509,4566.8,4560.6,29326,13.473,1,1,135,4553.327,7.273,1,2.2859,2.5034,2.5531,2.708
2015/5/6,IF1512,4600,4598.2,2581,46.673,1,1,226,4553.327,44.873,1,2.2859,2.5034,2.5531,2.708
2015/5/6,IH1505,3153,3149,36206,13.98,1,3,9,3139.02,9.98,1,2.2859,2.5034,2.5531,2.708
2015/5/6,IH1506,3161,3157.8,6573,21.98,1,3,44,3139.02,18.78,1,2.2859,2.5034,2.5531,2.708
2015/5/6,IH1509,3165.2,3164.6,2965,26.18,1,3,135,3139.02,25.58,1,2.2859,2.5034,2.5531,2.708
2015/5/6,IH1512,3205.8,3205,553,66.78,1,3,226,3139.02,65.98,1,2.2859,2.5034,2.5531,2.708
2015/5/13,IC1505,8695.8,8690.8,14624,-129.129,0,2,2,8824.929,-134.129,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IC1506,8571.6,8575.2,16503,-253.329,0,2,37,8824.929,-249.729,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IC1509,8367.4,8346.4,1931,-457.529,0,2,128,8824.929,-478.529,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IC1512,8203,8195.6,1325,-621.929,0,2,219,8824.929,-629.329,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IF1505,4674.2,4676.2,49314,-44.236,0,1,2,4718.436,-42.236,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IF1506,4653.2,4648.4,102856,-65.236,0,1,37,4718.436,-70.036,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IF1509,4634.2,4632.6,30450,-84.236,0,1,128,4718.436,-85.836,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IF1512,4673.6,4667.4,3146,-44.836,0,1,219,4718.436,-51.036,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IH1505,3125.4,3129.4,17535,-15.896,0,3,2,3141.296,-11.896,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IH1506,3112.4,3112.6,19243,-28.896,0,3,37,3141.296,-28.696,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IH1509,3121.6,3124.6,4210,-19.696,0,3,128,3141.296,-16.696,-1,2.1378,2.0752,2.1927,2.4769
2015/5/13,IH1512,3163.2,3161.8,722,21.904,1,3,219,3141.296,20.504,1,2.1378,2.0752,2.1927,2.4769
2015/5/20,IC1506,9286.8,9311.4,35302,9.469,1,2,30,9277.331,34.069,1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IC1507,9203,9226.6,846,-74.331,0,2,58,9277.331,-50.731,-1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IC1509,9156.2,9165.8,2407,-121.131,0,2,121,9277.331,-111.531,-1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IC1512,8990.8,9038,1600,-286.531,0,2,212,9277.331,-239.331,-1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IF1506,4775,4809,174826,20.081,1,1,30,4754.919,54.081,1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IF1507,4761,4790.2,3604,6.081,1,1,58,4754.919,35.281,1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IF1509,4761,4795.4,27507,6.081,1,1,121,4754.919,40.481,1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IF1512,4792.4,4839.8,4039,37.481,1,1,212,4754.919,84.881,1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IH1506,3145.2,3157,41966,22.35,1,3,30,3122.85,34.15,1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IH1507,3129,3140,1535,6.15,1,3,58,3122.85,17.15,1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IH1509,3146.6,3163.6,5299,23.75,1,3,121,3122.85,40.75,1,1.9864,2.0491,2.0598,2.2448
2015/5/20,IH1512,3196,3180.6,798,73.15,1,3,212,3122.85,57.75,1,1.9864,2.0491,2.0598,2.2448
2015/5/27,IC1506,10552,10621.4,42800,54.66,1,2,23,10497.34,124.06,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IC1507,10582,10611.8,2344,84.66,1,2,51,10497.34,114.46,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IC1509,10582.4,10616.8,3404,85.06,1,2,114,10497.34,119.46,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IC1512,10404,10410,2053,-93.34,0,2,205,10497.34,-87.34,-1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IF1506,5290,5284,178924,108.566,1,1,23,5181.434,102.566,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IF1507,5280,5278,7716,98.566,1,1,51,5181.434,96.566,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IF1509,5304.2,5298.8,29703,122.766,1,1,114,5181.434,117.366,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IF1512,5328.6,5325.4,4054,147.166,1,1,205,5181.434,143.966,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IH1506,3396.8,3388.8,58323,52.062,1,3,23,3344.738,44.062,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IH1507,3392,3388,4349,47.262,1,3,51,3344.738,43.262,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IH1509,3429,3421.8,8228,84.262,1,3,114,3344.738,77.062,1,1.9174,1.9306,1.9167,1.9877
2015/5/27,IH1512,3486,3484,1022,141.262,1,3,205,3344.738,139.262,1,1.9174,1.9306,1.9167,1.9877
2015/6/3,IC1506,11103.2,11143.4,44367,123.21,1,2,16,10979.99,163.41,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IC1507,11134.4,11185.2,6731,154.41,1,2,44,10979.99,205.21,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IC1509,11248.4,11301.8,6544,268.41,1,2,107,10979.99,321.81,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IC1512,11115.2,11177.4,3000,135.21,1,2,198,10979.99,197.41,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IF1506,5182.6,5208.6,177936,39.01,1,1,16,5143.59,65.01,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IF1507,5190,5216.8,10960,46.41,1,1,44,5143.59,73.21,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IF1509,5205,5228.4,33002,61.41,1,1,107,5143.59,84.81,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IF1512,5239.6,5261.8,4318,96.01,1,1,198,5143.59,118.21,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IH1506,3244.8,3270.8,34342,6.372,1,3,16,3238.428,32.372,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IH1507,3251,3278.2,7402,12.572,1,3,44,3238.428,39.772,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IH1509,3291.6,3311.6,8384,53.172,1,3,107,3238.428,73.172,1,1.9246,1.9491,1.9531,1.9525
2015/6/3,IH1512,3354.2,3377.6,948,115.772,1,3,198,3238.428,139.172,1,1.9246,1.9491,1.9531,1.9525
